chain,block_date,create_trace_count
ethereum,2023-08-18,6363
ethereum,2023-08-19,17388
ethereum,2023-08-20,38815
ethereum,2023-08-21,12161
ethereum,2023-08-22,6918
ethereum,2023-08-23,6480
ethereum,2023-08-24,7715
ethereum,2023-08-25,6545
ethereum,2023-08-26,29345
ethereum,2023-08-27,51221
ethereum,2023-08-28,9927
ethereum,2023-08-29,5306
ethereum,2023-08-30,7029
ethereum,2023-08-31,9097
ethereum,2023-09-01,15951
ethereum,2023-09-02,44312
ethereum,2023-09-03,60149
ethereum,2023-09-04,21804
ethereum,2023-09-05,29181
ethereum,2023-09-06,15922
ethereum,2023-09-07,22761
ethereum,2023-09-08,26549
ethereum,2023-09-09,54151
ethereum,2023-09-10,62176
ethereum,2023-09-11,29454
ethereum,2023-09-12,33431
ethereum,2023-09-13,16262
ethereum,2023-09-14,8169
ethereum,2023-09-15,14443
ethereum,2023-09-16,48320
ethereum,2023-09-17,74180
ethereum,2023-09-18,32932
ethereum,2023-09-19,22185
ethereum,2023-09-20,17207
ethereum,2023-09-21,21957
ethereum,2023-09-22,45073
ethereum,2023-09-23,109139
ethereum,2023-09-24,92111
ethereum,2023-09-25,30693
ethereum,2023-09-26,16936
ethereum,2023-09-27,18457
ethereum,2023-09-28,16196
ethereum,2023-09-29,31398
ethereum,2023-09-30,38168
ethereum,2023-10-01,55888
ethereum,2023-10-02,15361
ethereum,2023-10-03,23046
ethereum,2023-10-04,28221
ethereum,2023-10-05,44904
ethereum,2023-10-06,44128
ethereum,2023-10-07,46184
ethereum,2023-10-08,60606
ethereum,2023-10-09,31867
ethereum,2023-10-10,35030
ethereum,2023-10-11,16902
ethereum,2023-10-12,33845
ethereum,2023-10-13,46944
ethereum,2023-10-14,96695
ethereum,2023-10-15,76617
ethereum,2023-10-16,18756
ethereum,2023-10-17,24514
ethereum,2023-10-18,14986
ethereum,2023-10-19,20649
ethereum,2023-10-20,9011
ethereum,2023-10-21,22870
ethereum,2023-10-22,28787
ethereum,2023-10-23,8188
ethereum,2023-10-24,9019
ethereum,2023-10-25,6735
ethereum,2023-10-26,7485
ethereum,2023-10-27,6739
ethereum,2023-10-28,10810
ethereum,2023-10-29,12181
ethereum,2023-10-30,6661
ethereum,2023-10-31,11329
ethereum,2023-11-01,5829
ethereum,2023-11-02,8267
ethereum,2023-11-03,6878
ethereum,2023-11-04,6912
ethereum,2023-11-05,5539
ethereum,2023-11-06,5225
ethereum,2023-11-07,7211
ethereum,2023-11-08,4948
ethereum,2023-11-09,6017
ethereum,2023-11-10,6947
ethereum,2023-11-11,6073
ethereum,2023-11-12,5571
ethereum,2023-11-13,5806
ethereum,2023-11-14,6292
ethereum,2023-11-15,6937
ethereum,2023-11-16,7626
ethereum,2023-11-17,5822
ethereum,2023-11-18,6384
ethereum,2023-11-19,6678
ethereum,2023-11-20,8454
ethereum,2023-11-21,8864
ethereum,2023-11-22,7953
ethereum,2023-11-23,10569
ethereum,2023-11-24,7552
ethereum,2023-11-25,9153
ethereum,2023-11-26,3788
ethereum,2023-11-27,6646
ethereum,2023-11-28,7081
ethereum,2023-11-29,7576
ethereum,2023-11-30,6732
ethereum,2023-12-01,8050
ethereum,2023-12-02,5136
ethereum,2023-12-03,5297
ethereum,2023-12-04,5983
ethereum,2023-12-05,6875
ethereum,2023-12-06,5861
ethereum,2023-12-07,7086
ethereum,2023-12-08,7776
ethereum,2023-12-09,7809
ethereum,2023-12-10,7091
ethereum,2023-12-11,11766
ethereum,2023-12-12,6659
ethereum,2023-12-13,5887
ethereum,2023-12-14,7579
ethereum,2023-12-15,4286
ethereum,2023-12-16,5157
ethereum,2023-12-17,4114
ethereum,2023-12-18,5115
ethereum,2023-12-19,7143
ethereum,2023-12-20,5153
ethereum,2023-12-21,10188
ethereum,2023-12-22,7085
ethereum,2023-12-23,6319
ethereum,2023-12-24,9180
ethereum,2023-12-25,5136
ethereum,2023-12-26,7814
ethereum,2023-12-27,6567
ethereum,2023-12-28,8603
ethereum,2023-12-29,6962
ethereum,2023-12-30,6430
ethereum,2023-12-31,8066
ethereum,2024-01-01,12393
ethereum,2024-01-02,7828
ethereum,2024-01-03,6431
ethereum,2024-01-04,8848
ethereum,2024-01-05,7449
ethereum,2024-01-06,6487
ethereum,2024-01-07,4697
ethereum,2024-01-08,8287
ethereum,2024-01-09,6405
ethereum,2024-01-10,5850
ethereum,2024-01-11,9807
ethereum,2024-01-12,7642
ethereum,2024-01-13,8017
ethereum,2024-01-14,6913
ethereum,2024-01-15,8890
ethereum,2024-01-16,7367
ethereum,2024-01-17,8132
ethereum,2024-01-18,8226
ethereum,2024-01-19,9210
ethereum,2024-01-20,8448
ethereum,2024-01-21,15823
ethereum,2024-01-22,13550
ethereum,2024-01-23,13168
ethereum,2024-01-24,11525
ethereum,2024-01-25,9251
ethereum,2024-01-26,8031
ethereum,2024-01-27,8419
ethereum,2024-01-28,10673
ethereum,2024-01-29,11039
ethereum,2024-01-30,7384
ethereum,2024-01-31,7870
ethereum,2024-02-01,7568
ethereum,2024-02-02,8659
ethereum,2024-02-03,6145
ethereum,2024-02-04,10077
ethereum,2024-02-05,8744
ethereum,2024-02-06,6546
ethereum,2024-02-07,6114
ethereum,2024-02-08,6916
ethereum,2024-02-09,5831
ethereum,2024-02-10,10030
ethereum,2024-02-11,10483
ethereum,2024-02-12,7952
ethereum,2024-02-13,7972
ethereum,2024-02-14,6357
ethereum,2024-02-15,5900
ethereum,2024-02-16,7768
ethereum,2024-02-17,5736
ethereum,2024-02-18,5537
ethereum,2024-02-19,5931
ethereum,2024-02-20,6309
ethereum,2024-02-21,6168
ethereum,2024-02-22,5045
ethereum,2024-02-23,6794
ethereum,2024-02-24,5625
ethereum,2024-02-25,6400
ethereum,2024-02-26,5634
ethereum,2024-02-27,7197
ethereum,2024-02-28,4692
ethereum,2024-02-29,6911
ethereum,2024-03-01,6920
ethereum,2024-03-02,5595
ethereum,2024-03-03,6166
ethereum,2024-03-04,7498
ethereum,2024-03-05,6677
ethereum,2024-03-06,6079
ethereum,2024-03-07,7133
ethereum,2024-03-08,5625
ethereum,2024-03-09,4872
ethereum,2024-03-10,5584
ethereum,2024-03-11,6671
ethereum,2024-03-12,6645
ethereum,2024-03-13,4148
ethereum,2024-03-14,8438
ethereum,2024-03-15,9164
ethereum,2024-03-16,5963
ethereum,2024-03-17,4202
ethereum,2024-03-18,3798
ethereum,2024-03-19,6263
ethereum,2024-03-20,6538
ethereum,2024-03-21,8555
ethereum,2024-03-22,8193
ethereum,2024-03-23,4013
ethereum,2024-03-24,4672
ethereum,2024-03-25,4377
ethereum,2024-03-26,6573
ethereum,2024-03-27,4889
ethereum,2024-03-28,4694
ethereum,2024-03-29,5069
ethereum,2024-03-30,3482
ethereum,2024-03-31,5836
ethereum,2024-04-01,3911
ethereum,2024-04-02,4652
ethereum,2024-04-03,4905
ethereum,2024-04-04,5734
ethereum,2024-04-05,9948
ethereum,2024-04-06,5588
ethereum,2024-04-07,4546
ethereum,2024-04-08,5765
ethereum,2024-04-09,4130
ethereum,2024-04-10,4386
ethereum,2024-04-11,4146
ethereum,2024-04-12,4670
ethereum,2024-04-13,8337
ethereum,2024-04-14,5275
ethereum,2024-04-15,9337
ethereum,2024-04-16,8636
ethereum,2024-04-17,4782
ethereum,2024-04-18,5222
ethereum,2024-04-19,4595
ethereum,2024-04-20,16951
ethereum,2024-04-21,16436
ethereum,2024-04-22,12333
ethereum,2024-04-23,7162
ethereum,2024-04-24,5326
ethereum,2024-04-25,9660
ethereum,2024-04-26,23372
ethereum,2024-04-27,35885
ethereum,2024-04-28,26183
ethereum,2024-04-29,15757
ethereum,2024-04-30,4657
ethereum,2024-05-01,8932
ethereum,2024-05-02,7108
ethereum,2024-05-03,8720
ethereum,2024-05-04,12172
ethereum,2024-05-05,15992
ethereum,2024-05-06,25836
ethereum,2024-05-07,28285
ethereum,2024-05-08,34626
ethereum,2024-05-09,35183
ethereum,2024-05-10,21680
ethereum,2024-05-11,22647
ethereum,2024-05-12,65067
ethereum,2024-05-13,21384
ethereum,2024-05-14,12380
ethereum,2024-05-15,14439
ethereum,2024-05-16,12387
ethereum,2024-05-17,28898
ethereum,2024-05-18,48985
ethereum,2024-05-19,49681
ethereum,2024-05-20,35078
ethereum,2024-05-21,3491
ethereum,2024-05-22,3662
ethereum,2024-05-23,4284
ethereum,2024-05-24,3896
ethereum,2024-05-25,10362
ethereum,2024-05-26,10838
ethereum,2024-05-27,3650
ethereum,2024-05-28,3561
ethereum,2024-05-29,3579
ethereum,2024-05-30,4370
ethereum,2024-05-31,3380
ethereum,2024-06-01,2638
ethereum,2024-06-02,3173
ethereum,2024-06-03,3988
ethereum,2024-06-04,3760
ethereum,2024-06-05,4235
ethereum,2024-06-06,3468
ethereum,2024-06-07,3608
ethereum,2024-06-08,4285
ethereum,2024-06-09,6602
ethereum,2024-06-10,4994
ethereum,2024-06-11,3392
ethereum,2024-06-12,2983
ethereum,2024-06-13,3313
ethereum,2024-06-14,3194
ethereum,2024-06-15,12222
ethereum,2024-06-16,17464
ethereum,2024-06-17,9105
ethereum,2024-06-18,2987
ethereum,2024-06-19,4746
ethereum,2024-06-20,3064
ethereum,2024-06-21,6798
ethereum,2024-06-22,16565
ethereum,2024-06-23,28623
ethereum,2024-06-24,7360
ethereum,2024-06-25,3712
ethereum,2024-06-26,6769
ethereum,2024-06-27,3362
ethereum,2024-06-28,5506
ethereum,2024-06-29,26785
ethereum,2024-06-30,23193
ethereum,2024-07-01,5966
ethereum,2024-07-02,8536
ethereum,2024-07-03,3831
ethereum,2024-07-04,3244
ethereum,2024-07-05,3904
ethereum,2024-07-06,18949
ethereum,2024-07-07,47356
ethereum,2024-07-08,11785
ethereum,2024-07-09,10210
ethereum,2024-07-10,6035
ethereum,2024-07-11,3965
ethereum,2024-07-12,9235
ethereum,2024-07-13,24063
ethereum,2024-07-14,4512
ethereum,2024-07-15,4780
ethereum,2024-07-16,6078
ethereum,2024-07-17,3767
ethereum,2024-07-18,4411
ethereum,2024-07-19,3963
ethereum,2024-07-20,4918
ethereum,2024-07-21,7360
ethereum,2024-07-22,5566
ethereum,2024-07-23,5630
ethereum,2024-07-24,17466
ethereum,2024-07-25,7180
ethereum,2024-07-26,15015
ethereum,2024-07-27,28242
ethereum,2024-07-28,46531
ethereum,2024-07-29,29874
ethereum,2024-07-30,14975
ethereum,2024-07-31,4873
ethereum,2024-08-01,3628
ethereum,2024-08-02,5383
ethereum,2024-08-03,26962
ethereum,2024-08-04,46176
ethereum,2024-08-05,3043
ethereum,2024-08-06,4839
ethereum,2024-08-07,8528
ethereum,2024-08-08,12976
ethereum,2024-08-09,10880
ethereum,2024-08-10,51045
ethereum,2024-08-11,61342
ethereum,2024-08-12,18035
ethereum,2024-08-13,18447
ethereum,2024-08-14,12428
ethereum,2024-08-15,4939
ethereum,2024-08-16,22683
ethereum,2024-08-17,71198
ethereum,2024-08-18,35959
ethereum,2024-08-19,30239
ethereum,2024-08-20,21128
ethereum,2024-08-21,28274
ethereum,2024-08-22,17865
ethereum,2024-08-23,13015
ethereum,2024-08-24,43856
ethereum,2024-08-25,64705
ethereum,2024-08-26,46286
ethereum,2024-08-27,26769
ethereum,2024-08-28,15871
ethereum,2024-08-29,19870
ethereum,2024-08-30,19102
ethereum,2024-08-31,55121
ethereum,2024-09-01,87173
ethereum,2024-09-02,33829
ethereum,2024-09-03,14656
ethereum,2024-09-04,7398
ethereum,2024-09-05,4426
ethereum,2024-09-06,5048
ethereum,2024-09-07,9218
ethereum,2024-09-08,26021
ethereum,2024-09-09,11903
ethereum,2024-09-10,3931
ethereum,2024-09-11,4647
ethereum,2024-09-12,4658
ethereum,2024-09-13,6066
ethereum,2024-09-14,10123
ethereum,2024-09-15,14831
ethereum,2024-09-16,9696
ethereum,2024-09-17,3570
ethereum,2024-09-18,5943
ethereum,2024-09-19,3035
ethereum,2024-09-20,2680
ethereum,2024-09-21,2678
ethereum,2024-09-22,2715
ethereum,2024-09-23,3419
ethereum,2024-09-24,3382
ethereum,2024-09-25,6721
ethereum,2024-09-26,5248
ethereum,2024-09-27,4004
ethereum,2024-09-28,12519
ethereum,2024-09-29,4167
ethereum,2024-09-30,4605
ethereum,2024-10-01,2980
ethereum,2024-10-02,3329
ethereum,2024-10-03,8650
ethereum,2024-10-04,2831
ethereum,2024-10-05,2595
ethereum,2024-10-06,2760
ethereum,2024-10-07,3313
ethereum,2024-10-08,2802
ethereum,2024-10-09,3132
ethereum,2024-10-10,3093
ethereum,2024-10-11,2370
ethereum,2024-10-12,2340
ethereum,2024-10-13,4986
ethereum,2024-10-14,4155
ethereum,2024-10-15,3474
ethereum,2024-10-16,3219
ethereum,2024-10-17,8173
ethereum,2024-10-18,5489
ethereum,2024-10-19,2635
ethereum,2024-10-20,2585
ethereum,2024-10-21,4712
ethereum,2024-10-22,3048
ethereum,2024-10-23,3061
ethereum,2024-10-24,23663
ethereum,2024-10-25,3482
ethereum,2024-10-26,3983
ethereum,2024-10-27,2819
ethereum,2024-10-28,4369
ethereum,2024-10-29,5047
ethereum,2024-10-30,4366
ethereum,2024-10-31,5554
ethereum,2024-11-01,7076
ethereum,2024-11-02,4184
ethereum,2024-11-03,5267
ethereum,2024-11-04,5225
ethereum,2024-11-05,8095
ethereum,2024-11-06,4813
ethereum,2024-11-07,3588
ethereum,2024-11-08,4034
ethereum,2024-11-09,2836
ethereum,2024-11-10,3090
ethereum,2024-11-11,3222
ethereum,2024-11-12,2802
ethereum,2024-11-13,3100
ethereum,2024-11-14,5214
ethereum,2024-11-15,4666
ethereum,2024-11-16,4891
ethereum,2024-11-17,3809
ethereum,2024-11-18,4264
ethereum,2024-11-19,5377
ethereum,2024-11-20,4667
ethereum,2024-11-21,4642
ethereum,2024-11-22,4404
ethereum,2024-11-23,5879
ethereum,2024-11-24,4679
ethereum,2024-11-25,5327
ethereum,2024-11-26,4521
ethereum,2024-11-27,9539
ethereum,2024-11-28,4270
ethereum,2024-11-29,5104
ethereum,2024-11-30,4229
ethereum,2024-12-01,3712
ethereum,2024-12-02,4611
ethereum,2024-12-03,3822
ethereum,2024-12-04,4954
ethereum,2024-12-05,4611
ethereum,2024-12-06,4483
ethereum,2024-12-07,5847
ethereum,2024-12-08,8011
ethereum,2024-12-09,3643
ethereum,2024-12-10,7202
ethereum,2024-12-11,6273
ethereum,2024-12-12,4168
ethereum,2024-12-13,4841
ethereum,2024-12-14,3663
ethereum,2024-12-15,3689
ethereum,2024-12-16,4522
ethereum,2024-12-17,4675
ethereum,2024-12-18,3610
ethereum,2024-12-19,7738
ethereum,2024-12-20,3319
ethereum,2024-12-21,3334
ethereum,2024-12-22,3572
ethereum,2024-12-23,4354
ethereum,2024-12-24,3660
ethereum,2024-12-25,5706
ethereum,2024-12-26,4051
ethereum,2024-12-27,3757
ethereum,2024-12-28,3410
ethereum,2024-12-29,5218
ethereum,2024-12-30,4364
ethereum,2024-12-31,3445
ethereum,2025-01-01,4265
ethereum,2025-01-02,3301
ethereum,2025-01-03,3114
ethereum,2025-01-04,12584
ethereum,2025-01-05,2633
ethereum,2025-01-06,3798
ethereum,2025-01-07,3352
ethereum,2025-01-08,3631
ethereum,2025-01-09,3457
ethereum,2025-01-10,3750
ethereum,2025-01-11,6616
ethereum,2025-01-12,14825
ethereum,2025-01-13,5341
ethereum,2025-01-14,5097
ethereum,2025-01-15,6047
ethereum,2025-01-16,4264
ethereum,2025-01-17,4940
ethereum,2025-01-18,3639
ethereum,2025-01-19,3460
ethereum,2025-01-20,4271
ethereum,2025-01-21,7071
ethereum,2025-01-22,4373
ethereum,2025-01-23,4416
ethereum,2025-01-24,4811
ethereum,2025-01-25,4930
ethereum,2025-01-26,5397
ethereum,2025-01-27,4711
ethereum,2025-01-28,7466
ethereum,2025-01-29,10534
ethereum,2025-01-30,9879
ethereum,2025-01-31,20150
ethereum,2025-02-01,31588
ethereum,2025-02-02,22374
ethereum,2025-02-03,4175
ethereum,2025-02-04,13388
ethereum,2025-02-05,72549
ethereum,2025-02-06,54746
ethereum,2025-02-07,46166
ethereum,2025-02-08,127212
ethereum,2025-02-09,121090
ethereum,2025-02-10,66757
ethereum,2025-02-11,41579
ethereum,2025-02-12,72641
ethereum,2025-02-13,60210
ethereum,2025-02-14,62714
ethereum,2025-02-15,162884
ethereum,2025-02-16,156220
ethereum,2025-02-17,72852
ethereum,2025-02-18,46870
ethereum,2025-02-19,94794
ethereum,2025-02-20,86444
ethereum,2025-02-21,70387
ethereum,2025-02-22,147776
ethereum,2025-02-23,149267
ethereum,2025-02-24,83080
ethereum,2025-02-25,19468
ethereum,2025-02-26,91456
ethereum,2025-02-27,68511
ethereum,2025-02-28,21589
ethereum,2025-03-01,85620
ethereum,2025-03-02,159340
ethereum,2025-03-03,51830
ethereum,2025-03-04,27884
ethereum,2025-03-05,97769
ethereum,2025-03-06,72549
ethereum,2025-03-07,66334
ethereum,2025-03-08,141231
ethereum,2025-03-09,125828
ethereum,2025-03-10,38043
ethereum,2025-03-11,21862
ethereum,2025-03-12,99375
ethereum,2025-03-13,123017
ethereum,2025-03-14,135739
ethereum,2025-03-15,256789
ethereum,2025-03-16,190604
ethereum,2025-03-17,152336
ethereum,2025-03-18,157887
ethereum,2025-03-19,114058
ethereum,2025-03-20,125058
ethereum,2025-03-21,183682
ethereum,2025-03-22,243471
ethereum,2025-03-23,231777
ethereum,2025-03-24,49393
ethereum,2025-03-25,59730
ethereum,2025-03-26,70473
ethereum,2025-03-27,79531
ethereum,2025-03-28,38735
ethereum,2025-03-29,82425
ethereum,2025-03-30,137622
ethereum,2025-03-31,22278
ethereum,2025-04-01,31355
ethereum,2025-04-02,25459
ethereum,2025-04-03,43314
ethereum,2025-04-04,66999
ethereum,2025-04-05,164080
ethereum,2025-04-06,106372
ethereum,2025-04-07,6544
ethereum,2025-04-08,30452
ethereum,2025-04-09,29745
ethereum,2025-04-10,25598
ethereum,2025-04-11,28419
ethereum,2025-04-12,79511
ethereum,2025-04-13,134644
ethereum,2025-04-14,88559
ethereum,2025-04-15,93796
ethereum,2025-04-16,119305
ethereum,2025-04-17,130042
ethereum,2025-04-18,130916
ethereum,2025-04-19,215653
ethereum,2025-04-20,226721
ethereum,2025-04-21,104075
ethereum,2025-04-22,59920
ethereum,2025-04-23,7033
ethereum,2025-04-24,10280
ethereum,2025-04-25,10638
ethereum,2025-04-26,59817
ethereum,2025-04-27,124989
ethereum,2025-04-28,73297
ethereum,2025-04-29,60978
ethereum,2025-04-30,80090
ethereum,2025-05-01,80035
ethereum,2025-05-02,110309
ethereum,2025-05-03,201543
ethereum,2025-05-04,166274
ethereum,2025-05-05,108506
ethereum,2025-05-06,83979
ethereum,2025-05-07,48343
ethereum,2025-05-08,6791
ethereum,2025-05-09,5175
ethereum,2025-05-10,5063
ethereum,2025-05-11,4584
ethereum,2025-05-12,7467
ethereum,2025-05-13,5284
ethereum,2025-05-14,8061
ethereum,2025-05-15,8731
ethereum,2025-05-16,7410
ethereum,2025-05-17,34151
ethereum,2025-05-18,66742
ethereum,2025-05-19,10920
ethereum,2025-05-20,9161
ethereum,2025-05-21,8112
ethereum,2025-05-22,5555
ethereum,2025-05-23,5020
ethereum,2025-05-24,29621
ethereum,2025-05-25,61801
ethereum,2025-05-26,24790
ethereum,2025-05-27,7796
ethereum,2025-05-28,4777
ethereum,2025-05-29,4525
ethereum,2025-05-30,4588
ethereum,2025-05-31,5067
polygon,2020-05-30,3
polygon,2020-07-27,1
polygon,2020-08-18,7
polygon,2020-08-20,78
polygon,2020-08-21,1
polygon,2020-09-03,4
polygon,2020-09-04,1
polygon,2020-09-05,1
polygon,2020-09-07,29
polygon,2020-09-12,3
polygon,2020-09-15,8
polygon,2020-09-17,1
polygon,2020-09-21,10
polygon,2020-09-22,14
polygon,2020-09-23,1
polygon,2020-09-25,4
polygon,2020-09-26,4
polygon,2020-09-28,12
polygon,2020-09-30,2
polygon,2020-10-01,3
polygon,2020-10-02,12
polygon,2020-10-03,3
polygon,2020-10-05,4
polygon,2020-10-06,4
polygon,2020-10-07,1
polygon,2020-10-08,3
polygon,2020-10-09,8
polygon,2020-10-10,3
polygon,2020-10-11,6
polygon,2020-10-12,12
polygon,2020-10-13,2
polygon,2020-10-14,1
polygon,2020-10-15,3
polygon,2020-10-16,2
polygon,2020-10-18,4
polygon,2020-10-19,4
polygon,2020-10-20,1
polygon,2020-10-21,2
polygon,2020-10-22,3
polygon,2020-10-23,8
polygon,2020-10-26,1
polygon,2020-10-27,7
polygon,2020-10-28,8
polygon,2020-10-29,2
polygon,2020-10-30,1
polygon,2020-10-31,104
polygon,2020-11-02,2
polygon,2020-11-04,9
polygon,2020-11-06,13
polygon,2020-11-07,13
polygon,2020-11-08,1
polygon,2020-11-09,1
polygon,2020-11-10,1
polygon,2020-11-11,4
polygon,2020-11-12,2
polygon,2020-11-13,1
polygon,2020-11-14,1
polygon,2020-11-15,1
polygon,2020-11-16,2
polygon,2020-11-17,2
polygon,2020-11-18,3
polygon,2020-11-20,14
polygon,2020-11-23,4
polygon,2020-11-24,2
polygon,2020-11-25,6
polygon,2020-11-26,3
polygon,2020-11-27,1
polygon,2020-11-29,12
polygon,2020-11-30,20
polygon,2020-12-02,17
polygon,2020-12-03,2
polygon,2020-12-04,17
polygon,2020-12-05,2
polygon,2020-12-07,7
polygon,2020-12-08,1
polygon,2020-12-09,1
polygon,2020-12-10,5
polygon,2020-12-11,1
polygon,2020-12-12,4
polygon,2020-12-13,2
polygon,2020-12-14,10
polygon,2020-12-16,4
polygon,2020-12-17,3
polygon,2020-12-18,14
polygon,2020-12-19,8
polygon,2020-12-21,15
polygon,2020-12-22,3
polygon,2020-12-23,1
polygon,2020-12-30,11
polygon,2021-01-01,5
polygon,2021-01-04,2
polygon,2021-01-05,3
polygon,2021-01-06,4
polygon,2021-01-07,4
polygon,2021-01-10,1
polygon,2021-01-11,12
polygon,2021-01-12,4
polygon,2021-01-14,4
polygon,2021-01-15,20
polygon,2021-01-16,7
polygon,2021-01-17,2
polygon,2021-01-18,10
polygon,2021-01-19,2
polygon,2021-01-20,16
polygon,2021-01-21,2
polygon,2021-01-24,2
polygon,2021-01-25,16
polygon,2021-01-26,3
polygon,2021-01-27,10
polygon,2021-01-28,5
polygon,2021-01-29,20
polygon,2021-01-30,3
polygon,2021-01-31,1
polygon,2021-02-01,6
polygon,2021-02-02,3
polygon,2021-02-03,4
polygon,2021-02-05,13
polygon,2021-02-06,9
polygon,2021-02-07,5
polygon,2021-02-08,5
polygon,2021-02-09,56
polygon,2021-02-10,45
polygon,2021-02-11,82
polygon,2021-02-12,110
polygon,2021-02-13,12
polygon,2021-02-14,8
polygon,2021-02-15,19
polygon,2021-02-16,19
polygon,2021-02-17,41
polygon,2021-02-18,10
polygon,2021-02-19,35
polygon,2021-02-20,42
polygon,2021-02-21,42
polygon,2021-02-22,50
polygon,2021-02-23,2
polygon,2021-02-24,17
polygon,2021-02-25,30
polygon,2021-02-26,17
polygon,2021-02-27,5
polygon,2021-02-28,50
polygon,2021-03-01,34
polygon,2021-03-02,2478
polygon,2021-03-03,836
polygon,2021-03-04,363
polygon,2021-03-05,214
polygon,2021-03-06,173
polygon,2021-03-07,294
polygon,2021-03-08,161
polygon,2021-03-09,140
polygon,2021-03-10,133
polygon,2021-03-11,84
polygon,2021-03-12,118
polygon,2021-03-13,62
polygon,2021-03-14,161
polygon,2021-03-15,68
polygon,2021-03-16,76
polygon,2021-03-17,86
polygon,2021-03-18,58
polygon,2021-03-19,73
polygon,2021-03-20,539
polygon,2021-03-21,113
polygon,2021-03-22,44
polygon,2021-03-23,42
polygon,2021-03-24,84
polygon,2021-03-25,78
polygon,2021-03-26,139
polygon,2021-03-27,103
polygon,2021-03-28,172
polygon,2021-03-29,135
polygon,2021-03-30,145
polygon,2021-03-31,261
polygon,2021-04-01,214
polygon,2021-04-02,70
polygon,2021-04-03,80
polygon,2021-04-04,252
polygon,2021-04-05,111
polygon,2021-04-06,142
polygon,2021-04-07,1862
polygon,2021-04-08,718
polygon,2021-04-09,389
polygon,2021-04-10,384
polygon,2021-04-11,377
polygon,2021-04-12,146
polygon,2021-04-13,223
polygon,2021-04-14,133
polygon,2021-04-15,132
polygon,2021-04-16,130
polygon,2021-04-17,77
polygon,2021-04-18,365
polygon,2021-04-19,450
polygon,2021-04-20,461
polygon,2021-04-21,531
polygon,2021-04-22,786
polygon,2021-04-23,713
polygon,2021-04-24,762
polygon,2021-04-25,864
polygon,2021-04-26,942
polygon,2021-04-27,845
polygon,2021-04-28,963
polygon,2021-04-29,529
polygon,2021-04-30,478
polygon,2021-05-01,510
polygon,2021-05-02,477
polygon,2021-05-03,194
polygon,2021-05-04,322
polygon,2021-05-05,210
polygon,2021-05-06,271
polygon,2021-05-07,637
polygon,2021-05-08,489
polygon,2021-05-09,382
polygon,2021-05-10,614
polygon,2021-05-11,753
polygon,2021-05-12,966
polygon,2021-05-13,1047
polygon,2021-05-14,1005
polygon,2021-05-15,1039
polygon,2021-05-16,563
polygon,2021-05-17,1772
polygon,2021-05-18,2068
polygon,2021-05-19,2269
polygon,2021-05-20,1939
polygon,2021-05-21,1482
polygon,2021-05-22,427
polygon,2021-05-23,385
polygon,2021-05-24,710
polygon,2021-05-25,534
polygon,2021-05-26,688
polygon,2021-05-27,1987
polygon,2021-05-28,1183
polygon,2021-05-29,766
polygon,2021-05-30,636
polygon,2021-05-31,796
polygon,2021-06-01,3689
polygon,2021-06-02,686
polygon,2021-06-03,581
polygon,2021-06-04,435
polygon,2021-06-05,1170
polygon,2021-06-06,511
polygon,2021-06-07,619
polygon,2021-06-08,658
polygon,2021-06-09,914
polygon,2021-06-10,742
polygon,2021-06-11,694
polygon,2021-06-12,1798
polygon,2021-06-13,2835
polygon,2021-06-14,2202
polygon,2021-06-15,1711
polygon,2021-06-16,11992
polygon,2021-06-17,2705
polygon,2021-06-18,1993
polygon,2021-06-19,883
polygon,2021-06-20,648
polygon,2021-06-21,576
polygon,2021-06-22,544
polygon,2021-06-23,539
polygon,2021-06-24,667
polygon,2021-06-25,352
polygon,2021-06-26,251
polygon,2021-06-27,289
polygon,2021-06-28,241
polygon,2021-06-29,347
polygon,2021-06-30,406
polygon,2021-07-01,352
polygon,2021-07-02,470
polygon,2021-07-03,241
polygon,2021-07-04,347
polygon,2021-07-05,409
polygon,2021-07-06,769
polygon,2021-07-07,495
polygon,2021-07-08,400
polygon,2021-07-09,406
polygon,2021-07-10,311
polygon,2021-07-11,307
polygon,2021-07-12,248
polygon,2021-07-13,385
polygon,2021-07-14,359
polygon,2021-07-15,957
polygon,2021-07-16,888
polygon,2021-07-17,537
polygon,2021-07-18,448
polygon,2021-07-19,358
polygon,2021-07-20,498
polygon,2021-07-21,539
polygon,2021-07-22,638
polygon,2021-07-23,764
polygon,2021-07-24,719
polygon,2021-07-25,543
polygon,2021-07-26,429
polygon,2021-07-27,386
polygon,2021-07-28,340
polygon,2021-07-29,384
polygon,2021-07-30,320
polygon,2021-07-31,387
polygon,2021-08-01,362
polygon,2021-08-02,1299
polygon,2021-08-03,465
polygon,2021-08-04,604
polygon,2021-08-05,2644
polygon,2021-08-06,618
polygon,2021-08-07,431
polygon,2021-08-08,450
polygon,2021-08-09,633
polygon,2021-08-10,543
polygon,2021-08-11,586
polygon,2021-08-12,483
polygon,2021-08-13,541
polygon,2021-08-14,392
polygon,2021-08-15,365
polygon,2021-08-16,799
polygon,2021-08-17,512
polygon,2021-08-18,589
polygon,2021-08-19,547
polygon,2021-08-20,778
polygon,2021-08-21,704
polygon,2021-08-22,1262
polygon,2021-08-23,32678
polygon,2021-08-24,51864
polygon,2021-08-25,11267
polygon,2021-08-26,18798
polygon,2021-08-27,5031
