chain,block_date,active_factory_count
ethereum,2024-02-02,232
ethereum,2024-02-03,177
ethereum,2024-02-04,158
ethereum,2024-02-05,234
ethereum,2024-02-06,180
ethereum,2024-02-07,213
ethereum,2024-02-08,176
ethereum,2024-02-09,147
ethereum,2024-02-10,163
ethereum,2024-02-11,169
ethereum,2024-02-12,232
ethereum,2024-02-13,237
ethereum,2024-02-14,234
ethereum,2024-02-15,215
ethereum,2024-02-16,234
ethereum,2024-02-17,213
ethereum,2024-02-18,192
ethereum,2024-02-19,210
ethereum,2024-02-20,234
ethereum,2024-02-21,215
ethereum,2024-02-22,221
ethereum,2024-02-23,209
ethereum,2024-02-24,173
ethereum,2024-02-25,168
ethereum,2024-02-26,191
ethereum,2024-02-27,217
ethereum,2024-02-28,191
ethereum,2024-02-29,185
ethereum,2024-03-01,174
ethereum,2024-03-02,144
ethereum,2024-03-03,143
ethereum,2024-03-04,163
ethereum,2024-03-05,175
ethereum,2024-03-06,170
ethereum,2024-03-07,207
ethereum,2024-03-08,199
ethereum,2024-03-09,158
ethereum,2024-03-10,150
ethereum,2024-03-11,197
ethereum,2024-03-12,224
ethereum,2024-03-13,202
ethereum,2024-03-14,182
ethereum,2024-03-15,222
ethereum,2024-03-16,180
ethereum,2024-03-17,185
ethereum,2024-03-18,216
ethereum,2024-03-19,199
ethereum,2024-03-20,195
ethereum,2024-03-21,200
ethereum,2024-03-22,185
ethereum,2024-03-23,163
ethereum,2024-03-24,177
ethereum,2024-03-25,199
ethereum,2024-03-26,211
ethereum,2024-03-27,192
ethereum,2024-03-28,196
ethereum,2024-03-29,214
ethereum,2024-03-30,157
ethereum,2024-03-31,147
ethereum,2024-04-01,215
ethereum,2024-04-02,185
ethereum,2024-04-03,207
ethereum,2024-04-04,194
ethereum,2024-04-05,197
ethereum,2024-04-06,175
ethereum,2024-04-07,157
ethereum,2024-04-08,225
ethereum,2024-04-09,181
ethereum,2024-04-10,210
ethereum,2024-04-11,200
ethereum,2024-04-12,204
ethereum,2024-04-13,132
ethereum,2024-04-14,187
ethereum,2024-04-15,224
ethereum,2024-04-16,223
ethereum,2024-04-17,238
ethereum,2024-04-18,209
ethereum,2024-04-19,234
ethereum,2024-04-20,181
ethereum,2024-04-21,183
ethereum,2024-04-22,216
ethereum,2024-04-23,214
ethereum,2024-04-24,223
ethereum,2024-04-25,200
ethereum,2024-04-26,240
ethereum,2024-04-27,173
ethereum,2024-04-28,174
ethereum,2024-04-29,216
ethereum,2024-04-30,239
ethereum,2024-05-01,194
ethereum,2024-05-02,203
ethereum,2024-05-03,213
ethereum,2024-05-04,165
ethereum,2024-05-05,166
ethereum,2024-05-06,210
ethereum,2024-05-07,271
ethereum,2024-05-08,240
ethereum,2024-05-09,267
ethereum,2024-05-10,237
ethereum,2024-05-11,195
ethereum,2024-05-12,164
ethereum,2024-05-13,208
ethereum,2024-05-14,233
ethereum,2024-05-15,221
ethereum,2024-05-16,271
ethereum,2024-05-17,213
ethereum,2024-05-18,172
ethereum,2024-05-19,162
ethereum,2024-05-20,197
ethereum,2024-05-21,212
ethereum,2024-05-22,228
ethereum,2024-05-23,221
ethereum,2024-05-24,221
ethereum,2024-05-25,198
ethereum,2024-05-26,163
ethereum,2024-05-27,226
ethereum,2024-05-28,216
ethereum,2024-05-29,223
ethereum,2024-05-30,200
ethereum,2024-05-31,216
ethereum,2024-06-01,175
ethereum,2024-06-02,185
ethereum,2024-06-03,199
ethereum,2024-06-04,249
ethereum,2024-06-05,204
ethereum,2024-06-06,214
ethereum,2024-06-07,200
ethereum,2024-06-08,159
ethereum,2024-06-09,169
ethereum,2024-06-10,220
ethereum,2024-06-11,215
ethereum,2024-06-12,225
ethereum,2024-06-13,219
ethereum,2024-06-14,213
ethereum,2024-06-15,180
ethereum,2024-06-16,192
ethereum,2024-06-17,235
ethereum,2024-06-18,215
ethereum,2024-06-19,209
ethereum,2024-06-20,255
ethereum,2024-06-21,229
ethereum,2024-06-22,225
ethereum,2024-06-23,198
ethereum,2024-06-24,212
ethereum,2024-06-25,244
ethereum,2024-06-26,305
ethereum,2024-06-27,242
ethereum,2024-06-28,236
ethereum,2024-06-29,190
ethereum,2024-06-30,179
ethereum,2024-07-01,235
ethereum,2024-07-02,260
ethereum,2024-07-03,218
ethereum,2024-07-04,212
ethereum,2024-07-05,234
ethereum,2024-07-06,200
ethereum,2024-07-07,194
ethereum,2024-07-08,235
ethereum,2024-07-09,247
ethereum,2024-07-10,236
ethereum,2024-07-11,230
ethereum,2024-07-12,225
ethereum,2024-07-13,178
ethereum,2024-07-14,161
ethereum,2024-07-15,227
ethereum,2024-07-16,256
ethereum,2024-07-17,228
ethereum,2024-07-18,205
ethereum,2024-07-19,219
ethereum,2024-07-20,188
ethereum,2024-07-21,158
ethereum,2024-07-22,225
ethereum,2024-07-23,259
ethereum,2024-07-24,250
ethereum,2024-07-25,241
ethereum,2024-07-26,219
ethereum,2024-07-27,212
ethereum,2024-07-28,177
ethereum,2024-07-29,252
ethereum,2024-07-30,245
ethereum,2024-07-31,241
ethereum,2024-08-01,238
ethereum,2024-08-02,273
ethereum,2024-08-03,195
ethereum,2024-08-04,186
ethereum,2024-08-05,160
ethereum,2024-08-06,431
ethereum,2024-08-07,572
ethereum,2024-08-08,391
ethereum,2024-08-09,315
ethereum,2024-08-10,231
ethereum,2024-08-11,234
ethereum,2024-08-12,298
ethereum,2024-08-13,320
ethereum,2024-08-14,327
ethereum,2024-08-15,278
ethereum,2024-08-16,334
ethereum,2024-08-17,201
ethereum,2024-08-18,236
ethereum,2024-08-19,292
ethereum,2024-08-20,306
ethereum,2024-08-21,288
ethereum,2024-08-22,350
ethereum,2024-08-23,289
ethereum,2024-08-24,204
ethereum,2024-08-25,183
ethereum,2024-08-26,277
ethereum,2024-08-27,244
ethereum,2024-08-28,296
ethereum,2024-08-29,269
ethereum,2024-08-30,305
ethereum,2024-08-31,197
ethereum,2024-09-01,197
ethereum,2024-09-02,271
ethereum,2024-09-03,321
ethereum,2024-09-04,240
ethereum,2024-09-05,279
ethereum,2024-09-06,274
ethereum,2024-09-07,196
ethereum,2024-09-08,198
ethereum,2024-09-09,266
ethereum,2024-09-10,265
ethereum,2024-09-11,274
ethereum,2024-09-12,320
ethereum,2024-09-13,280
ethereum,2024-09-14,220
ethereum,2024-09-15,212
ethereum,2024-09-16,254
ethereum,2024-09-17,294
ethereum,2024-09-18,259
ethereum,2024-09-19,247
ethereum,2024-09-20,227
ethereum,2024-09-21,218
ethereum,2024-09-22,318
ethereum,2024-09-23,416
ethereum,2024-09-24,399
ethereum,2024-09-25,281
ethereum,2024-09-26,293
ethereum,2024-09-27,291
ethereum,2024-09-28,247
ethereum,2024-09-29,211
ethereum,2024-09-30,307
ethereum,2024-10-01,234
ethereum,2024-10-02,273
ethereum,2024-10-03,252
ethereum,2024-10-04,256
ethereum,2024-10-05,197
ethereum,2024-10-06,203
ethereum,2024-10-07,248
ethereum,2024-10-08,272
ethereum,2024-10-09,237
ethereum,2024-10-10,275
ethereum,2024-10-11,262
ethereum,2024-10-12,192
ethereum,2024-10-13,223
ethereum,2024-10-14,284
ethereum,2024-10-15,286
ethereum,2024-10-16,287
ethereum,2024-10-17,351
ethereum,2024-10-18,243
ethereum,2024-10-19,173
ethereum,2024-10-20,191
ethereum,2024-10-21,261
ethereum,2024-10-22,252
ethereum,2024-10-23,270
ethereum,2024-10-24,282
ethereum,2024-10-25,285
ethereum,2024-10-26,202
ethereum,2024-10-27,191
ethereum,2024-10-28,244
ethereum,2024-10-29,274
ethereum,2024-10-30,274
ethereum,2024-10-31,258
ethereum,2024-11-01,243
ethereum,2024-11-02,230
ethereum,2024-11-03,200
ethereum,2024-11-04,225
ethereum,2024-11-05,343
ethereum,2024-11-06,216
ethereum,2024-11-07,321
ethereum,2024-11-08,274
ethereum,2024-11-09,186
ethereum,2024-11-10,150
ethereum,2024-11-11,251
ethereum,2024-11-12,231
ethereum,2024-11-13,225
ethereum,2024-11-14,242
ethereum,2024-11-15,233
ethereum,2024-11-16,206
ethereum,2024-11-17,183
ethereum,2024-11-18,234
ethereum,2024-11-19,251
ethereum,2024-11-20,272
ethereum,2024-11-21,258
ethereum,2024-11-22,233
ethereum,2024-11-23,181
ethereum,2024-11-24,216
ethereum,2024-11-25,380
ethereum,2024-11-26,245
ethereum,2024-11-27,271
ethereum,2024-11-28,225
ethereum,2024-11-29,287
ethereum,2024-11-30,178
ethereum,2024-12-01,222
ethereum,2024-12-02,283
ethereum,2024-12-03,238
ethereum,2024-12-04,247
ethereum,2024-12-05,247
ethereum,2024-12-06,244
ethereum,2024-12-07,215
ethereum,2024-12-08,218
ethereum,2024-12-09,286
ethereum,2024-12-10,249
ethereum,2024-12-11,268
ethereum,2024-12-12,250
ethereum,2024-12-13,244
ethereum,2024-12-14,196
ethereum,2024-12-15,198
ethereum,2024-12-16,244
ethereum,2024-12-17,253
ethereum,2024-12-18,289
ethereum,2024-12-19,248
ethereum,2024-12-20,207
ethereum,2024-12-21,190
ethereum,2024-12-22,202
ethereum,2024-12-23,234
ethereum,2024-12-24,223
ethereum,2024-12-25,173
ethereum,2024-12-26,237
ethereum,2024-12-27,230
ethereum,2024-12-28,199
ethereum,2024-12-29,226
ethereum,2024-12-30,227
ethereum,2024-12-31,189
ethereum,2025-01-01,158
ethereum,2025-01-02,184
ethereum,2025-01-03,183
ethereum,2025-01-04,176
ethereum,2025-01-05,170
ethereum,2025-01-06,233
ethereum,2025-01-07,226
ethereum,2025-01-08,221
ethereum,2025-01-09,243
ethereum,2025-01-10,282
ethereum,2025-01-11,220
ethereum,2025-01-12,192
ethereum,2025-01-13,236
ethereum,2025-01-14,244
ethereum,2025-01-15,274
ethereum,2025-01-16,266
ethereum,2025-01-17,231
ethereum,2025-01-18,173
ethereum,2025-01-19,141
ethereum,2025-01-20,209
ethereum,2025-01-21,257
ethereum,2025-01-22,240
ethereum,2025-01-23,268
ethereum,2025-01-24,249
ethereum,2025-01-25,200
ethereum,2025-01-26,181
ethereum,2025-01-27,254
ethereum,2025-01-28,261
ethereum,2025-01-29,335
ethereum,2025-01-30,266
ethereum,2025-01-31,315
ethereum,2025-02-01,187
ethereum,2025-02-02,174
ethereum,2025-02-03,210
ethereum,2025-02-04,303
ethereum,2025-02-05,292
ethereum,2025-02-06,285
ethereum,2025-02-07,295
ethereum,2025-02-08,241
ethereum,2025-02-09,232
ethereum,2025-02-10,266
ethereum,2025-02-11,288
ethereum,2025-02-12,329
ethereum,2025-02-13,322
ethereum,2025-02-14,279
ethereum,2025-02-15,228
ethereum,2025-02-16,235
ethereum,2025-02-17,277
ethereum,2025-02-18,324
ethereum,2025-02-19,329
ethereum,2025-02-20,346
ethereum,2025-02-21,265
ethereum,2025-02-22,245
ethereum,2025-02-23,223
ethereum,2025-02-24,278
ethereum,2025-02-25,260
ethereum,2025-02-26,254
ethereum,2025-02-27,307
ethereum,2025-02-28,274
ethereum,2025-03-01,203
ethereum,2025-03-02,212
ethereum,2025-03-03,343
ethereum,2025-03-04,312
ethereum,2025-03-05,267
ethereum,2025-03-06,315
ethereum,2025-03-07,297
ethereum,2025-03-08,262
ethereum,2025-03-09,210
ethereum,2025-03-10,295
ethereum,2025-03-11,287
ethereum,2025-03-12,318
ethereum,2025-03-13,371
ethereum,2025-03-14,292
ethereum,2025-03-15,202
ethereum,2025-03-16,215
ethereum,2025-03-17,270
ethereum,2025-03-18,286
ethereum,2025-03-19,290
ethereum,2025-03-20,281
ethereum,2025-03-21,315
ethereum,2025-03-22,219
ethereum,2025-03-23,230
ethereum,2025-03-24,298
ethereum,2025-03-25,318
ethereum,2025-03-26,417
ethereum,2025-03-27,324
ethereum,2025-03-28,276
ethereum,2025-03-29,253
ethereum,2025-03-30,195
ethereum,2025-03-31,294
ethereum,2025-04-01,334
ethereum,2025-04-02,396
ethereum,2025-04-03,328
ethereum,2025-04-04,348
ethereum,2025-04-05,272
ethereum,2025-04-06,211
ethereum,2025-04-07,328
ethereum,2025-04-08,412
ethereum,2025-04-09,341
ethereum,2025-04-10,419
ethereum,2025-04-11,427
ethereum,2025-04-12,294
ethereum,2025-04-13,259
ethereum,2025-04-14,333
ethereum,2025-04-15,275
ethereum,2025-04-16,315
ethereum,2025-04-17,333
ethereum,2025-04-18,284
ethereum,2025-04-19,243
ethereum,2025-04-20,208
ethereum,2025-04-21,298
ethereum,2025-04-22,338
ethereum,2025-04-23,307
ethereum,2025-04-24,374
ethereum,2025-04-25,324
ethereum,2025-04-26,236
ethereum,2025-04-27,264
ethereum,2025-04-28,306
ethereum,2025-04-29,330
ethereum,2025-04-30,378
ethereum,2025-05-01,326
ethereum,2025-05-02,276
ethereum,2025-05-03,209
ethereum,2025-05-04,206
ethereum,2025-05-05,290
ethereum,2025-05-06,281
ethereum,2025-05-07,500
ethereum,2025-05-08,840
ethereum,2025-05-09,655
ethereum,2025-05-10,586
ethereum,2025-05-11,1014
ethereum,2025-05-12,668
ethereum,2025-05-13,717
ethereum,2025-05-14,725
ethereum,2025-05-15,592
ethereum,2025-05-16,665
ethereum,2025-05-17,577
ethereum,2025-05-18,629
ethereum,2025-05-19,619
ethereum,2025-05-20,592
ethereum,2025-05-21,555
ethereum,2025-05-22,509
ethereum,2025-05-23,505
ethereum,2025-05-24,474
ethereum,2025-05-25,431
ethereum,2025-05-26,466
ethereum,2025-05-27,477
ethereum,2025-05-28,446
ethereum,2025-05-29,420
ethereum,2025-05-30,398
ethereum,2025-05-31,342
polygon,2020-05-30,1
polygon,2020-07-27,1
polygon,2020-08-18,1
polygon,2020-08-20,77
polygon,2020-08-21,1
polygon,2020-09-03,3
polygon,2020-09-04,1
polygon,2020-09-05,1
polygon,2020-09-07,1
polygon,2020-09-12,1
polygon,2020-09-15,4
polygon,2020-09-17,1
polygon,2020-09-21,3
polygon,2020-09-22,3
polygon,2020-09-23,1
polygon,2020-09-25,2
polygon,2020-09-26,2
polygon,2020-09-28,3
polygon,2020-09-30,2
polygon,2020-10-01,2
polygon,2020-10-02,3
polygon,2020-10-03,1
polygon,2020-10-05,2
polygon,2020-10-06,2
polygon,2020-10-07,1
polygon,2020-10-08,2
polygon,2020-10-09,4
polygon,2020-10-10,1
polygon,2020-10-11,1
polygon,2020-10-12,5
polygon,2020-10-13,2
polygon,2020-10-14,1
polygon,2020-10-15,1
polygon,2020-10-16,1
polygon,2020-10-18,4
polygon,2020-10-19,1
polygon,2020-10-20,1
polygon,2020-10-21,1
polygon,2020-10-22,1
polygon,2020-10-23,3
polygon,2020-10-26,1
polygon,2020-10-27,6
polygon,2020-10-28,4
polygon,2020-10-29,2
polygon,2020-10-30,1
polygon,2020-10-31,95
polygon,2020-11-02,2
polygon,2020-11-04,3
polygon,2020-11-06,2
polygon,2020-11-07,1
polygon,2020-11-08,1
polygon,2020-11-09,1
polygon,2020-11-10,1
polygon,2020-11-11,1
polygon,2020-11-12,2
polygon,2020-11-13,1
polygon,2020-11-14,1
polygon,2020-11-15,1
polygon,2020-11-16,2
polygon,2020-11-17,2
polygon,2020-11-18,2
polygon,2020-11-20,4
polygon,2020-11-23,1
polygon,2020-11-24,2
polygon,2020-11-25,1
polygon,2020-11-26,2
polygon,2020-11-27,1
polygon,2020-11-29,7
polygon,2020-11-30,7
polygon,2020-12-02,9
polygon,2020-12-03,2
polygon,2020-12-04,4
polygon,2020-12-05,2
polygon,2020-12-07,4
polygon,2020-12-08,1
polygon,2020-12-09,1
polygon,2020-12-10,1
polygon,2020-12-11,1
polygon,2020-12-12,2
polygon,2020-12-13,1
polygon,2020-12-14,3
polygon,2020-12-16,2
polygon,2020-12-17,2
polygon,2020-12-18,4
polygon,2020-12-19,1
polygon,2020-12-21,5
polygon,2020-12-22,3
polygon,2020-12-23,1
polygon,2020-12-30,1
polygon,2021-01-01,1
polygon,2021-01-04,2
polygon,2021-01-05,1
polygon,2021-01-06,3
polygon,2021-01-07,1
polygon,2021-01-10,1
polygon,2021-01-11,3
polygon,2021-01-12,3
polygon,2021-01-14,1
polygon,2021-01-15,3
polygon,2021-01-16,5
polygon,2021-01-17,1
polygon,2021-01-18,1
polygon,2021-01-19,2
polygon,2021-01-20,11
polygon,2021-01-21,2
polygon,2021-01-24,2
polygon,2021-01-25,8
polygon,2021-01-26,2
polygon,2021-01-27,4
polygon,2021-01-28,3
polygon,2021-01-29,6
polygon,2021-01-30,1
polygon,2021-01-31,1
polygon,2021-02-01,4
polygon,2021-02-02,3
polygon,2021-02-03,1
polygon,2021-02-05,2
polygon,2021-02-06,3
polygon,2021-02-07,2
polygon,2021-02-08,2
polygon,2021-02-09,26
polygon,2021-02-10,22
polygon,2021-02-11,23
polygon,2021-02-12,40
polygon,2021-02-13,6
polygon,2021-02-14,5
polygon,2021-02-15,8
polygon,2021-02-16,12
polygon,2021-02-17,14
polygon,2021-02-18,3
polygon,2021-02-19,15
polygon,2021-02-20,17
polygon,2021-02-21,7
polygon,2021-02-22,8
polygon,2021-02-23,1
polygon,2021-02-24,11
polygon,2021-02-25,16
polygon,2021-02-26,7
polygon,2021-02-27,5
polygon,2021-02-28,2
polygon,2021-03-01,14
polygon,2021-03-02,11
polygon,2021-03-03,5
polygon,2021-03-04,17
polygon,2021-03-05,14
polygon,2021-03-06,10
polygon,2021-03-07,9
polygon,2021-03-08,14
polygon,2021-03-09,13
polygon,2021-03-10,14
polygon,2021-03-11,8
polygon,2021-03-12,10
polygon,2021-03-13,9
polygon,2021-03-14,6
polygon,2021-03-15,8
polygon,2021-03-16,15
polygon,2021-03-17,15
polygon,2021-03-18,20
polygon,2021-03-19,10
polygon,2021-03-20,10
polygon,2021-03-21,8
polygon,2021-03-22,7
polygon,2021-03-23,11
polygon,2021-03-24,24
polygon,2021-03-25,6
polygon,2021-03-26,13
polygon,2021-03-27,7
polygon,2021-03-28,12
polygon,2021-03-29,12
polygon,2021-03-30,12
polygon,2021-03-31,21
polygon,2021-04-01,16
polygon,2021-04-02,5
polygon,2021-04-03,15
polygon,2021-04-04,10
polygon,2021-04-05,13
polygon,2021-04-06,13
polygon,2021-04-07,22
polygon,2021-04-08,15
polygon,2021-04-09,17
polygon,2021-04-10,15
polygon,2021-04-11,25
polygon,2021-04-12,15
polygon,2021-04-13,15
polygon,2021-04-14,22
polygon,2021-04-15,27
polygon,2021-04-16,24
polygon,2021-04-17,15
polygon,2021-04-18,14
polygon,2021-04-19,37
polygon,2021-04-20,28
polygon,2021-04-21,20
polygon,2021-04-22,22
polygon,2021-04-23,30
polygon,2021-04-24,17
polygon,2021-04-25,11
polygon,2021-04-26,26
polygon,2021-04-27,26
polygon,2021-04-28,25
polygon,2021-04-29,23
polygon,2021-04-30,21
polygon,2021-05-01,17
polygon,2021-05-02,18
polygon,2021-05-03,31
polygon,2021-05-04,44
polygon,2021-05-05,42
polygon,2021-05-06,20
polygon,2021-05-07,41
polygon,2021-05-08,15
polygon,2021-05-09,17
polygon,2021-05-10,75
polygon,2021-05-11,27
polygon,2021-05-12,32
polygon,2021-05-13,41
polygon,2021-05-14,36
polygon,2021-05-15,22
polygon,2021-05-16,26
polygon,2021-05-17,24
polygon,2021-05-18,44
polygon,2021-05-19,46
polygon,2021-05-20,57
polygon,2021-05-21,49
polygon,2021-05-22,26
polygon,2021-05-23,32
polygon,2021-05-24,29
polygon,2021-05-25,48
polygon,2021-05-26,57
polygon,2021-05-27,98
polygon,2021-05-28,91
polygon,2021-05-29,65
polygon,2021-05-30,77
polygon,2021-05-31,67
polygon,2021-06-01,54
polygon,2021-06-02,42
polygon,2021-06-03,49
polygon,2021-06-04,57
polygon,2021-06-05,42
polygon,2021-06-06,50
polygon,2021-06-07,64
polygon,2021-06-08,54
polygon,2021-06-09,41
polygon,2021-06-10,78
polygon,2021-06-11,46
polygon,2021-06-12,38
polygon,2021-06-13,45
polygon,2021-06-14,52
polygon,2021-06-15,55
polygon,2021-06-16,54
polygon,2021-06-17,53
polygon,2021-06-18,53
polygon,2021-06-19,39
polygon,2021-06-20,42
polygon,2021-06-21,74
polygon,2021-06-22,68
polygon,2021-06-23,62
polygon,2021-06-24,56
polygon,2021-06-25,55
polygon,2021-06-26,47
polygon,2021-06-27,45
polygon,2021-06-28,49
polygon,2021-06-29,56
polygon,2021-06-30,60
polygon,2021-07-01,82
polygon,2021-07-02,85
polygon,2021-07-03,54
polygon,2021-07-04,74
polygon,2021-07-05,88
polygon,2021-07-06,116
polygon,2021-07-07,107
polygon,2021-07-08,84
polygon,2021-07-09,61
polygon,2021-07-10,52
polygon,2021-07-11,57
polygon,2021-07-12,56
polygon,2021-07-13,81
polygon,2021-07-14,67
polygon,2021-07-15,91
polygon,2021-07-16,65
polygon,2021-07-17,47
polygon,2021-07-18,53
polygon,2021-07-19,57
polygon,2021-07-20,60
polygon,2021-07-21,57
polygon,2021-07-22,55
polygon,2021-07-23,106
polygon,2021-07-24,50
polygon,2021-07-25,53
polygon,2021-07-26,63
polygon,2021-07-27,80
polygon,2021-07-28,68
polygon,2021-07-29,61
polygon,2021-07-30,61
polygon,2021-07-31,58
polygon,2021-08-01,60
polygon,2021-08-02,110
polygon,2021-08-03,81
polygon,2021-08-04,93
polygon,2021-08-05,97
polygon,2021-08-06,100
polygon,2021-08-07,78
polygon,2021-08-08,61
polygon,2021-08-09,79
polygon,2021-08-10,95
polygon,2021-08-11,96
polygon,2021-08-12,98
polygon,2021-08-13,73
polygon,2021-08-14,53
polygon,2021-08-15,51
polygon,2021-08-16,76
polygon,2021-08-17,78
polygon,2021-08-18,105
polygon,2021-08-19,83
polygon,2021-08-20,90
polygon,2021-08-21,59
polygon,2021-08-22,56
polygon,2021-08-23,91
polygon,2021-08-24,87
polygon,2021-08-25,93
polygon,2021-08-26,90
polygon,2021-08-27,100
polygon,2021-08-28,88
polygon,2021-08-29,85
polygon,2021-08-30,95
polygon,2021-08-31,111
polygon,2021-09-01,85
polygon,2021-09-02,111
polygon,2021-09-03,82
polygon,2021-09-04,89
polygon,2021-09-05,86
polygon,2021-09-06,88
polygon,2021-09-07,84
polygon,2021-09-08,88
polygon,2021-09-09,86
polygon,2021-09-10,83
polygon,2021-09-11,62
polygon,2021-09-12,67
polygon,2021-09-13,89
polygon,2021-09-14,82
polygon,2021-09-15,169
polygon,2021-09-16,185
polygon,2021-09-17,81
polygon,2021-09-18,74
polygon,2021-09-19,58
polygon,2021-09-20,75
polygon,2021-09-21,83
polygon,2021-09-22,92
polygon,2021-09-23,82
polygon,2021-09-24,77
polygon,2021-09-25,97
polygon,2021-09-26,66
polygon,2021-09-27,92
polygon,2021-09-28,100
polygon,2021-09-29,123
polygon,2021-09-30,92
polygon,2021-10-01,85
polygon,2021-10-02,55
polygon,2021-10-03,83
polygon,2021-10-04,126
polygon,2021-10-05,100
polygon,2021-10-06,82
polygon,2021-10-07,107
polygon,2021-10-08,73
polygon,2021-10-09,97
polygon,2021-10-10,75
polygon,2021-10-11,80
polygon,2021-10-12,90
polygon,2021-10-13,83
polygon,2021-10-14,102
polygon,2021-10-15,71
polygon,2021-10-16,61
polygon,2021-10-17,79
polygon,2021-10-18,72
polygon,2021-10-19,76
polygon,2021-10-20,89
polygon,2021-10-21,87
polygon,2021-10-22,109
polygon,2021-10-23,104
polygon,2021-10-24,140
polygon,2021-10-25,86
polygon,2021-10-26,95
polygon,2021-10-27,94
polygon,2021-10-28,121
polygon,2021-10-29,95
polygon,2021-10-30,70
polygon,2021-10-31,65
polygon,2021-11-01,96
polygon,2021-11-02,85
polygon,2021-11-03,116
polygon,2021-11-04,98
polygon,2021-11-05,115
polygon,2021-11-06,92
polygon,2021-11-07,80
polygon,2021-11-08,106
polygon,2021-11-09,103
polygon,2021-11-10,108
polygon,2021-11-11,91
polygon,2021-11-12,125
polygon,2021-11-13,75
polygon,2021-11-14,65
polygon,2021-11-15,138
polygon,2021-11-16,142
polygon,2021-11-17,140
polygon,2021-11-18,114
polygon,2021-11-19,117
polygon,2021-11-20,102
polygon,2021-11-21,83
polygon,2021-11-22,128
polygon,2021-11-23,137
polygon,2021-11-24,162
polygon,2021-11-25,129
polygon,2021-11-26,135
polygon,2021-11-27,93
polygon,2021-11-28,87
polygon,2021-11-29,125
polygon,2021-11-30,122
polygon,2021-12-01,132
polygon,2021-12-02,139
polygon,2021-12-03,113
polygon,2021-12-04,89
polygon,2021-12-05,94
polygon,2021-12-06,113
polygon,2021-12-07,162
polygon,2021-12-08,131
polygon,2021-12-09,154
polygon,2021-12-10,130
polygon,2021-12-11,100
polygon,2021-12-12,103
polygon,2021-12-13,150
polygon,2021-12-14,141
polygon,2021-12-15,147
polygon,2021-12-16,136
polygon,2021-12-17,122
polygon,2021-12-18,105
polygon,2021-12-19,94
polygon,2021-12-20,123
polygon,2021-12-21,136
polygon,2021-12-22,141
polygon,2021-12-23,164
polygon,2021-12-24,98
polygon,2021-12-25,77
polygon,2021-12-26,103
polygon,2021-12-27,123
polygon,2021-12-28,159
polygon,2021-12-29,107
polygon,2021-12-30,113
polygon,2021-12-31,100
polygon,2022-01-01,92
polygon,2022-01-02,101
polygon,2022-01-03,100
polygon,2022-01-04,77
polygon,2022-01-05,81
polygon,2022-01-06,74
polygon,2022-01-07,91
polygon,2022-01-08,100
polygon,2022-01-09,108
polygon,2022-01-10,104
polygon,2022-01-11,136
polygon,2022-01-12,131
polygon,2022-01-13,169
polygon,2022-01-14,141
polygon,2022-01-15,97
polygon,2022-01-16,84
polygon,2022-01-17,136
polygon,2022-01-18,136
polygon,2022-01-19,115
polygon,2022-01-20,129
polygon,2022-01-21,96
polygon,2022-01-22,62
polygon,2022-01-23,78
polygon,2022-01-24,105
polygon,2022-01-25,117
polygon,2022-01-26,111
polygon,2022-01-27,122
polygon,2022-01-28,136
polygon,2022-01-29,103
polygon,2022-01-30,113
polygon,2022-01-31,182
polygon,2022-02-01,140
polygon,2022-02-02,160
polygon,2022-02-03,155
polygon,2022-02-04,132
polygon,2022-02-05,111
polygon,2022-02-06,120
polygon,2022-02-07,144
polygon,2022-02-08,182
polygon,2022-02-09,121
polygon,2022-02-10,167
polygon,2022-02-11,135
polygon,2022-02-12,81
polygon,2022-02-13,97
polygon,2022-02-14,136
polygon,2022-02-15,138
polygon,2022-02-16,119
polygon,2022-02-17,109
polygon,2022-02-18,110
polygon,2022-02-19,91
polygon,2022-02-20,88
polygon,2022-02-21,112
polygon,2022-02-22,125
polygon,2022-02-23,106
polygon,2022-02-24,104
polygon,2022-02-25,118
polygon,2022-02-26,74
polygon,2022-02-27,85
polygon,2022-02-28,125
polygon,2022-03-01,113
polygon,2022-03-02,116
polygon,2022-03-03,124
polygon,2022-03-04,158
polygon,2022-03-05,78
polygon,2022-03-06,109
polygon,2022-03-07,135
polygon,2022-03-08,144
polygon,2022-03-09,173
polygon,2022-03-10,126
polygon,2022-03-11,123
polygon,2022-03-12,89
polygon,2022-03-13,74
polygon,2022-03-14,150
polygon,2022-03-15,134
polygon,2022-03-16,104
polygon,2022-03-17,128
polygon,2022-03-18,163
polygon,2022-03-19,136
polygon,2022-03-20,122
polygon,2022-03-21,156
polygon,2022-03-22,187
polygon,2022-03-23,144
polygon,2022-03-24,141
polygon,2022-03-25,135
polygon,2022-03-26,97
polygon,2022-03-27,110
polygon,2022-03-28,159
polygon,2022-03-29,171
polygon,2022-03-30,160
polygon,2022-03-31,185
polygon,2022-04-01,152
polygon,2022-04-02,88
polygon,2022-04-03,96
polygon,2022-04-04,126
polygon,2022-04-05,162
polygon,2022-04-06,136
polygon,2022-04-07,146
polygon,2022-04-08,158
polygon,2022-04-09,108
polygon,2022-04-10,78
polygon,2022-04-11,141
polygon,2022-04-12,178
polygon,2022-04-13,147
polygon,2022-04-14,143
polygon,2022-04-15,143
polygon,2022-04-16,117
polygon,2022-04-17,83
